115,163,184
115,166,171
115,169,173
116,109,134
116,121,133
116,123,124
116,133,147
116,135,136
116,138,141
116,146,148
116,146,161
116,158,174
116,160,162
116,160,177
117,123,125
117,123,140
117,123,143
117,126,132
117,128,129
117,128,159
117,132,150
117,139,143
117,139,146
117,143,145
117,143,165
117,144,146
117,144,156
117,158,172
117,159,178
117,160,180
117,162,163
117,163,177
117,164,180
117,168,188
117,173,179
117,182,225
117,185,235
118,123,124
118,128,130
118,132,142
118,148,158
118,151,155
118,153,175
118,159,176
118,167,185
119,121,122
119,123,124
119,125,128
119,127,128
119,130,131
119,133,141
119,140,142
119,141,157
119,153,163
119,154,172
119,163,169
119,171,213
119,176,198
119,194,246
12,108,128
12,34,36
12,35,53
12,78,79
120,123,157
120,128,129
120,138,140
120,148,150
120,150,155
120,157,164
120,159,161
121,120,137
121,127,130
121,128,138
121,131,135
121,141,142
121,142,149
121,167,175
121,168,181
121,172,187
121,185,186
122,125,137
122,130,134
122,133,149
122,140,157
122,142,144
122,144,145
122,149,169
122,158,176
122,161,166
122,166,168
122,183,227
123,136,147
123,137,141
123,144,158
123,168,196
123,169,193
123,183,213
124,134,135
124,136,139
124,141,151
124,142,148
124,150,159
124,155,162
124,157,186
124,159,162
124,162,171
124,164,185
124,168,180
124,194,206
125,130,133
125,133,137
125,144,150
125,147,162
125,150,163
125,161,165
125,162,174
125,162,179
125,165,183
125,168,179
125,169,187
125,176,178
125,178,198
125,180,202
126,132,135
126,133,135
126,135,137
126,139,145
126,145,146
126,146,147
126,154,175
126,158,159
126,163,170
126,163,173
126,166,167
126,168,174
126,168,181
127,137,143
127,171,174
128,136,140
128,142,170
128,146,199
128,148,149
128,150,166
128,155,173
128,162,177
128,165,171
128,165,175
128,176,198
128,186,229
129,130,136
129,145,157
129,169,182
129,171,178
129,183,217
13,106,173
13,13,65
13,18,27
13,28,48
13,30,34
13,95,164
130,141,147
130,143,150
130,145,146
130,145,165
130,149,159
130,161,167
130,164,185
130,172,185
130,173,177
130,174,190
130,174,215
130,177,189
130,177,192
130,193,224
131,140,141
131,141,150
131,146,160
131,152,154
131,168,176
131,170,182
131,172,192
131,175,193
131,182,209
132,128,133
132,139,142
132,163,168
132,164,168
132,177,193
133,138,140
133,140,144
133,143,151
133,144,148
133,146,156
133,149,163
133,151,161
133,153,167
133,157,178
133,169,172
133,170,176
133,173,186
133,180,204
134,133,145
134,145,147
134,150,161
134,159,174
134,161,181
134,166,171
134,169,171
134,176,189
134,176,200
134,180,194
135,129,147
135,131,137
135,144,147
135,146,160
135,156,170
135,159,161
135,203,243
136,133,138
136,143,145
136,149,150
136,154,167
136,173,177
136,176,201
136,179,193
137,134,139
137,146,149
137,164,182
137,174,180
137,183,211
137,187,207
138,133,158
138,135,140
138,141,144
138,153,155
138,175,190
138,178,184
138,179,186
138,182,196
138,185,204
138,188,213
138,191,224
138,194,234
139,147,148
139,149,156
139,173,175
139,174,176
139,178,188
139,184,206
14,17,20
14,22,39
14,27,32
14,30,59
140,139,150
140,140,143
140,151,156
140,155,160
140,156,157
140,159,171
140,163,177
140,166,180
140,175,189
140,191,217
140,208,214
141,154,162
141,159,185
141,163,206
141,174,187
141,176,185
141,178,179
141,183,196
141,186,200
141,193,223
141,198,204
142,137,143
142,146,149
142,149,154
142,156,158
142,160,171
142,174,175
142,182,205
142,185,190
143,157,163
143,159,162
143,170,185
143,177,183
143,183,191
143,184,195
143,185,198
143,192,211
144,143,148
144,151,157
144,166,167
144,175,176
144,176,188
144,180,182
144,183,194
144,183,199
144,186,198
145,143,149
145,153,186
145,156,157
145,158,159
145,166,179
145,167,175
145,167,180
145,182,191
146,142,147
146,147,159
146,159,161
146,160,163
146,175,188
146,178,184
146,178,191
146,188,200
146,189,211
146,197,223
146,200,221
147,145,152
147,152,157
147,162,171
147,188,200
147,196,220
147,202,237
148,148,155
148,167,182
148,175,178
148,179,182
148,191,203
148,192,198
148,198,209
148,202,233
149,144,154
149,148,152
149,150,155
149,153,154
149,157,161
149,162,164
149,162,170
149,166,173
149,170,183
149,191,203
15,102,147
15,12,31
15,13,23
15,133,139
15,14,19
15,16,26
15,21,27
15,36,38
15,44,51
15,66,89
15,95,140
15,97,115
150,156,157
150,163,164
150,169,179
150,184,188
151,152,173
151,160,163
151,169,179
151,170,176
151,171,176
151,174,186
151,181,194
151,183,189
151,184,191
151,191,203
151,208,244
151,213,220
152,149,156
152,150,160
152,159,163
152,178,185
152,207,233
153,159,173
153,164,168
153,166,173
153,172,178
153,175,189
153,185,189
154,149,166
154,152,162
154,158,161
154,173,185
154,175,180
154,176,180
154,190,199
154,192,202
154,192,209
155,163,168
155,186,197
155,201,223
156,153,160
156,173,182
156,179,182
156,183,189
156,195,207
156,198,212
156,201,219
157,155,161
157,160,162
157,165,170
157,166,172
157,173,180
157,179,184
157,179,191
157,183,184
157,188,196
158,155,163
158,167,168
158,172,178
158,176,186
158,189,194
158,191,197
158,192,206
158,193,202
158,208,234
158,214,248
159,164,183
159,165,173
159,171,172
159,177,184
159,188,190
159,193,203
16,103,122
16,108,133
16,112,125
16,145,189
16,25,40
16,26,49
16,33,85
16,37,63
16,44,66
16,88,130
160,158,164
160,181,185
160,188,197
160,198,211
161,169,172
161,177,184
161,179,187
161,181,185
161,196,203
161,198,204
161,200,212
161,200,215
161,205,207
162,157,166
162,159,163
162,160,170
162,172,181
162,174,196
162,176,183
162,180,190
162,202,216
162,213,236
163,169,170
163,174,175
163,183,186
163,184,189
163,188,198
163,191,192
163,195,203
163,207,225
163,219,251
164,160,169
164,163,172
164,167,172
164,171,177
164,178,182
164,183,185
164,185,188
164,191,194
164,203,218
164,205,218
164,209,213
164,210,211
165,174,178
165,174,180
165,174,183
165,177,178
165,180,207
165,185,187
165,193,207
165,198,202
165,214,238
166,163,173
166,164,175
166,173,175
166,180,187
166,183,191
166,185,186
166,202,212
166,206,218
167,182,189
167,187,191
167,201,209
167,205,215
168,166,179
168,178,184
168,193,203
168,194,202
168,196,203
168,218,222
169,165,174
169,179,181
169,181,183
169,186,194
169,187,189
169,193,196
169,197,204
169,198,199
169,199,210
17,108,118
17,112,185
17,14,19
17,22,25
17,22,27
17,22,34
17,24,28
17,25,30
17,30,39
17,32,73
17,35,38
17,35,52
17,43,44
170,166,179
170,178,209
170,202,210
170,207,221
170,215,216
171,165,188
171,183,186
171,185,190
171,186,187
171,198,207
171,207,216
172,180,188
172,191,195
172,200,206
172,203,213
172,205,214
172,208,218
172,214,228
173,169,181
173,170,179
173,171,177
173,196,197
173,196,204
173,209,218
173,212,224
174,170,182
174,182,184
174,185,186
174,190,195
174,195,196
174,215,228
175,173,185
175,185,186
175,191,197
175,209,218
175,214,219
175,217,238
176,173,182
176,182,184
176,188,189
176,189,195
176,197,203
176,211,219
176,232,253
177,172,185
177,174,187
177,182,183
177,187,190
178,183,199
178,188,191
178,190,194
178,191,196
178,202,203
178,202,206
178,206,212
179,176,186
179,199,204
179,202,209
18,120,182
18,25,26
18,25,29
18,35,80
18,53,67
180,176,188
180,194,199
181,179,191
181,191,192
181,192,193
181,192,203
182,192,193
182,207,210
183,195,214
183,205,206
183,206,207
183,216,225
183,222,236
184,187,189
184,190,192
184,203,206
185,182,191
185,190,193
185,194,197
185,197,201
186,197,201
186,198,200
186,201,206
186,203,212
186,210,213
187,183,194
187,193,194
187,202,203
188,184,191
189,195,216
189,218,225
19,115,139
19,117,133
19,14,23
19,22,23
19,26,27
19,27,44
19,28,30
19,39,43
19,41,48
190,186,196
190,196,198
190,199,218
191,186,198
191,189,193
191,200,202
191,204,206
191,214,215
192,206,208
192,215,219
192,219,220
193,189,195
193,207,212
193,214,221
194,202,215
194,204,224
195,203,205
196,192,204
198,188,202
198,204,205
199,206,211
2,1,48
2,1,51
2,1,53
2,10,72
2,101,130
2,12,71
2,17,45
2,17,75
2,2,3
2,22,26
2,23,80
2,23,83
2,28,88
2,40,100
2,44,101
2,44,95
2,5,20
2,5,68
2,50,102
2,6,61
2,61,106
2,66,106
2,68,110
2,69,113
2,77,112
2,79,102
2,8,21
2,84,117
20,17,27
20,18,31
20,21,23
20,25,28
20,25,50
20,26,29
20,27,40
20,32,44
20,34,54
20,50,74
200,210,231
200,217,225
203,201,210
204,199,208
205,212,224
206,211,234
208,224,231
21,108,127
21,14,31
21,155,193
21,18,33
21,23,32
21,27,29
21,29,32
21,42,43
21,69,92
21,95,134
210,215,225
212,215,216
213,218,222
214,218,232
216,223,228
217,230,235
22,104,105
22,107,182
22,122,137
22,22,30
22,28,33
22,31,32
22,39,101
22,45,47
22,53,101
22,55,78
22,64,102
221,223,239
226,227,239
226,233,241
228,234,240
23,109,113
23,116,128
23,123,190
23,19,25
23,20,32
23,23,24
23,23,40
23,25,36
23,31,37
23,31,56
23,35,40
233,236,237
24,103,122
24,111,120
24,124,149
24,138,140
24,21,34
24,24,28
24,24,40
24,28,30
24,30,32
24,38,39
24,41,49
24,84,149
246,249,251
25,119,199
25,26,27
25,27,30
25,32,33
25,33,34
25,34,36
25,40,41
25,43,73
25,44,59
25,48,110
25,60,84
25,89,116
250,251,254
251,250,252
251,252,254
252,251,254
252,253,254
252,253,255
253,253,255
26,108,151
26,109,171
26,128,197
26,24,45
26,33,36
26,34,35
26,34,40
26,35,36
26,36,39
26,36,41
26,37,44
26,38,52
26,51,96
26,65,127
26,99,173
27,110,134
27,112,130
27,118,127
27,28,30
27,29,33
27,32,37
27,43,53
27,46,88
27,49,64
27,50,64
27,58,81
27,80,120
27,80,97
28,111,139
28,119,139
28,124,133
28,27,31
28,27,39
28,35,54
28,36,41
28,37,43
28,43,49
28,43,58
28,63,84
28,96,120
29,124,144
29,30,33
29,32,35
29,35,37
29,38,40
29,39,40
29,39,47
29,52,54
29,74,103
3,105,137
3,108,135
3,11,73
3,122,173
3,13,14
3,19,21
3,3,16
3,3,6
3,4,58
3,56,107
3,72,113
3,78,116
3,85,108
3,93,113
3,93,121
30,100,155
30,110,188
30,116,132
30,122,128
30,163,197
30,28,40
30,32,44
30,36,41
30,36,51
30,37,39
30,38,41
30,43,45
30,46,52
30,47,65
30,47,67
30,50,60
30,51,116
30,78,108
30,96,153
31,27,33
31,28,50
31,29,55
31,32,36
31,33,80
31,38,46
31,40,42
31,41,43
31,41,45
31,45,57
31,46,53
31,48,50
31,49,60
31,52,78
31,53,67
31,63,87
31,69,77
31,95,149
32,138,208
32,140,142
32,30,34
32,31,33
32,32,46
32,33,35
32,34,69
32,35,38
32,41,45
32,43,72
32,48,54
32,52,53
32,53,83
32,55,60
32,61,63
32,66,87
32,87,122
32,92,159
33,124,190
33,126,131
33,127,137
33,129,209
33,37,40
33,37,59
33,50,75
33,57,58
33,79,109
34,111,112
34,112,124
34,113,180
34,134,157
34,36,38
34,38,39
34,40,41
34,41,42
34,42,43
34,43,48
34,44,46
34,46,62
34,47,48
34,47,69
34,50,56
34,53,67
34,55,68
34,55,70
34,57,72
34,59,67
34,81,113
34,95,107
35,118,200
35,120,138
35,131,141
35,32,36
35,33,41
35,35,38
35,36,37
35,38,40
35,38,42
35,41,45
35,51,58
35,75,138
35,96,127
36,103,157
36,125,145
36,128,149
36,37,38
36,40,44
36,42,48
36,42,56
36,47,50
36,51,81
36,52,67
36,54,63
36,55,68
36,57,63
36,57,71
36,59,73
36,74,94
37,106,175
37,136,138
37,39,40
37,41,42
37,52,54
37,58,73
37,62,87
37,83,114
37,87,122
37,95,134
37,97,147
38,110,150
38,113,185
38,124,125
38,33,39
38,34,85
38,37,41
38,38,40
38,42,45
38,42,46
38,42,58
38,43,44
38,43,80
38,44,46
38,48,53
38,50,56
38,51,76
38,53,84
38,57,71
38,59,114
38,61,70
38,61,75
38,73,96
38,92,122
39,104,157
39,172,204
39,38,41
39,41,43
39,47,49
39,59,74
39,60,74
39,63,75
39,77,101
39,84,117
39,84,146
4,16,19
4,35,88
4,44,94
4,5,58
4,6,28
40,114,137
40,125,143
40,129,197
40,142,162
40,37,54
40,39,47
40,40,43
40,41,42
40,42,43
40,47,49
40,47,56
40,48,50
40,51,53
40,57,59
40,62,75
40,65,66
40,66,72
40,71,80
40,72,78
41,108,120
41,128,189
41,133,153
41,35,48
41,43,45
41,44,48
41,45,46
41,55,69
41,56,61
41,58,63
41,60,61
41,60,74
41,62,69
41,64,78
41,66,79
41,80,98
41,89,100
41,89,118
41,96,143
42,102,168
42,133,153
42,33,46
42,40,95
42,43,44
42,43,45
42,43,63
42,47,51
42,58,75
42,65,80
42,75,115
42,82,94
42,95,126
43,113,121
43,140,211
43,39,44
43,44,46
43,45,48
43,46,49
43,48,52
43,52,53
43,55,56
43,55,57
43,56,97
43,57,87
43,63,76
43,65,80
43,93,123
44,104,155
44,120,191
44,121,131
44,139,163
44,32,45
44,44,46
44,49,53
44,50,100
44,51,59
44,53,54
44,53,55
44,53,58
44,54,89
44,55,59
44,57,61
44,58,72
44,59,60
44,60,62
44,60,75
44,62,92
44,67,82
44,83,104
45,105,136
45,139,201
45,46,48
45,47,51
45,48,51
45,49,62
45,51,53
45,51,55
45,51,57
45,52,69
45,55,60
45,57,59
45,59,63
45,59,76
45,61,65
45,62,65
45,63,69
45,66,101
45,66,81
45,69,84
45,71,82
45,71,85
45,90,136
45,92,120
45,93,107
45,99,132
46,102,128
46,105,121
46,128,143
46,128,146
46,44,48
46,46,48
46,47,48
46,49,52
46,59,68
46,60,89
46,62,73
46,67,74
46,68,82
46,74,79
46,84,100
46,85,90
46,86,103
46,89,108
47,129,201
47,135,153
47,150,218
47,48,49
47,48,50
47,50,55
47,51,54
47,53,54
47,57,62
47,62,82
47,72,86
47,74,87
47,98,132
48,48,76
48,50,52
48,57,63
48,58,70
48,58,81
48,60,62
48,63,67
48,63,73
48,64,67
48,64,68
48,68,101
48,69,77
48,69,84
48,71,77
48,71,86
48,75,90
48,87,120
48,88,105
48,88,89
48,96,155
48,97,156
48,98,164
49,104,134
49,106,155
49,109,144
49,49,52
49,51,52
49,52,54
49,54,58
49,55,58
49,58,77
49,63,81
49,64,111
49,67,92
49,72,92
49,73,88
49,74,81
49,75,86
49,76,81
49,78,94
49,96,122
49,98,112
5,12,67
5,20,80
5,4,11
5,6,26
5,8,17
5,82,125
5,91,119
5,96,116
50,116,150
50,124,138
50,127,129
50,135,157
50,144,167
50,50,51
50,52,56
50,57,62
50,59,77
50,60,68
50,61,62
50,63,106
50,64,65
50,65,67
50,71,84
50,72,81
50,74,109
50,74,88
50,81,97
50,89,105
50,99,106
51,102,117
51,109,137
51,117,121
51,151,152
51,46,52
51,47,52
51,49,58
51,51,54
51,52,54
51,53,56
51,56,60
51,62,63
51,62,70
51,64,71
51,67,70
51,77,90
51,83,94
51,94,104
52,107,139
52,118,176
52,46,55
52,52,53
52,53,57
52,56,59
52,66,67
52,74,83
52,78,91
52,80,84
52,93,111
52,94,114
53,101,167
53,104,130
53,140,158
53,152,225
53,50,57
53,54,55
53,56,59
53,60,64
53,63,68
53,64,70
53,68,87
53,69,71
53,74,89
53,79,91
53,80,91
53,81,99
54,102,112
54,112,161
54,118,143
54,122,196
54,126,130
54,129,143
54,53,69
54,54,57
54,54,86
54,55,56
54,57,65
54,58,61
54,59,63
54,61,64
54,65,114
54,66,67
54,66,71
54,66,73
54,66,86
54,69,73
54,69,76
54,71,80
54,71,83
54,73,75
54,75,88
54,78,92
54,79,115
54,79,93
54,81,95
54,81,97
54,95,115
54,96,115
55,132,138
55,138,159
55,144,208
55,51,59
55,52,58
55,53,60
55,56,57
55,56,58
55,56,59
55,58,59
55,63,68
55,63,81
55,68,70
55,68,89
55,68,96
55,69,72
55,72,93
55,75,93
55,77,85
55,78,125
55,83,87
55,83,99
55,86,88
55,89,90
55,92,93
56,102,144
56,109,111
56,132,199
56,141,160
56,55,67
56,58,59
56,58,60
56,59,65
56,61,77
56,68,72
56,69,71
56,70,72
56,70,76
56,73,82
56,79,98
56,80,146
56,80,94
56,83,90
56,85,103
56,87,101
56,94,95
57,105,118
57,108,122
57,110,139
57,115,143
57,126,152
57,131,145
57,57,61
57,60,64
57,61,66
57,72,74
57,75,95
57,76,86
57,80,91
57,84,97
57,94,108
57,95,110
57,95,96
57,99,117
58,117,149
58,122,128
58,130,131
58,134,149
58,138,152
58,60,61
58,60,62
58,61,64
58,64,75
58,68,79
58,71,79
58,72,79
58,76,78
58,78,88
58,84,110
58,86,102
58,86,94
59,109,169
59,115,146
59,117,127
59,130,145
59,60,61
59,63,67
59,65,67
59,65,69
59,69,70
59,72,74
59,73,76
59,73,77
59,77,130
59,77,86
59,80,90
59,86,95
59,90,101
59,96,97
59,99,117
6,100,125
6,137,182
6,27,32
6,52,80
6,6,7
6,64,103
6,87,116
6,87,131
6,89,113
60,120,131
60,124,157
60,129,137
60,133,160
60,173,196
60,59,79
60,61,65
60,61,94
60,63,66
60,64,67
60,66,75
60,70,71
60,70,72
60,71,76
60,71,86
60,74,121
60,76,79
60,76,84
60,79,126
60,80,84
60,82,91
60,84,97
60,90,106
61,102,110
61,108,120
61,108,131
61,113,157
61,136,137
61,139,140
61,148,167
61,149,168
61,61,62
61,63,64
61,65,69
61,66,71
61,69,72
61,69,73
61,70,71
61,70,80
61,73,100
61,73,76
61,75,78
61,76,88
61,79,81
61,87,90
61,88,99
61,90,128
61,90,99
61,91,101
62,100,114
62,104,122
62,109,184
62,117,140
62,119,132
62,134,146
62,61,66
62,62,66
62,65,68
62,66,68
62,71,74
62,73,74
62,73,95
62,74,78
62,75,83
62,76,78
62,77,80
62,79,92
62,82,101
62,82,119
62,84,94
62,84,95
62,94,116
63,103,117
63,112,127
63,117,175
63,130,166
63,141,191
63,63,66
63,64,65
63,65,67
63,66,68
63,67,71
63,68,71
63,70,74
63,71,86
63,78,98
63,82,85
63,86,91
63,87,96
63,88,110
63,89,122
63,90,105
63,92,99
63,94,106
63,96,108
63,97,115
64,107,120
64,107,123
64,111,121
64,113,126
64,118,183
64,125,159
64,140,155
64,64,88
64,71,74
64,72,108
64,73,77
64,76,78
64,76,81
64,77,98
64,80,81
64,80,82
64,82,89
64,83,87
64,88,93
64,89,100
64,90,95
65,108,117
65,116,125
65,122,135
65,130,132
65,143,217
65,145,157
65,145,204
65,52,68
65,61,68
65,61,69
65,68,71
65,68,72
65,73,76
65,80,92
65,81,83
65,81,94
65,83,100
65,87,97
65,88,149
65,88,89
65,90,101
65,92,100
65,92,101
65,95,102
65,95,106
66,116,128
66,122,149
66,139,152
66,140,141
66,143,161
66,150,168
66,156,216
66,65,69
66,67,68
66,67,69
66,68,69
66,71,74
66,74,92
66,77,81
66,77,87
66,78,84
66,81,93
66,84,86
66,84,87
66,85,96
66,87,93
66,88,91
66,89,133
66,91,101
66,92,94
66,94,104
66,96,111
66,96,134
66,97,108
67,112,116
67,119,139
67,127,138
67,133,142
67,141,145
67,142,150
67,71,73
67,72,76
67,72,85
67,73,75
67,74,78
67,79,82
67,79,84
67,80,81
67,81,117
67,81,91
67,83,86
67,89,92
67,93,103
67,94,105
67,98,108
67,99,111
68,111,126
68,119,132
68,124,182
68,128,159
68,134,135
68,134,169
68,154,175
68,70,73
68,72,77
68,74,77
68,75,79
68,78,82
68,78,83
68,80,84
68,81,82
68,82,88
68,83,96
68,91,98
68,94,104
68,97,106
68,97,107
69,102,112
69,104,105
69,105,107
69,111,125
69,113,124
69,117,157
69,143,173
69,70,93
69,71,72
69,74,75
69,78,79
69,78,89
69,80,85
69,80,86
69,81,83
69,82,84
69,83,93
69,83,94
69,84,122
69,96,99
69,97,104
69,99,112
7,10,23
7,111,140
7,12,28
7,7,45
7,93,121
7,98,118
70,100,110
70,101,113
70,126,150
70,128,172
70,66,100
70,66,72
70,72,78
70,73,75
70,75,78
70,82,108
70,89,93
70,89,94
70,92,102
70,94,98
70,98,110
70,99,105
71,101,112
71,102,116
71,102,137
71,108,109
71,109,116
71,119,132
71,128,141
71,132,158
71,141,155
71,147,162
71,72,74
71,75,80
71,76,79
71,80,83
71,80,84
71,81,87
71,84,87
71,85,86
71,85,88
71,89,95
71,91,99
71,98,104
72,101,107
72,103,113
72,104,118
72,106,123
72,109,110
72,113,129
72,113,130
72,114,131
72,116,125
72,117,152
72,138,148
72,142,143
72,155,225
72,166,228
72,69,73
72,69,81
72,72,75
72,76,78
72,76,80
72,77,79
72,78,93
72,81,82
72,81,84
72,82,113
72,82,99
72,83,94
72,84,88
72,87,90
72,87,91
72,87,97
72,90,91
72,91,109
72,91,94
72,92,131
72,96,105
72,99,108
73,101,105
73,103,114
73,103,120
73,106,114
73,114,130
73,131,144
73,147,176
73,76,77
73,78,103
73,78,113
73,78,80
73,81,84
73,82,88
73,85,89
73,85,93
73,87,98
73,92,96
73,94,114
74,100,106
74,103,115
74,104,117
74,106,140
74,117,129
74,121,126
74,121,135
74,130,160
74,132,154
74,134,163
74,135,143
74,136,163
74,138,185
74,145,148
74,72,79
74,83,86
74,85,86
74,85,90
74,86,92
74,88,90
74,94,97
74,95,103
74,97,113
74,97,99
75,100,111
75,105,116
75,107,118
75,132,139
75,134,147
75,135,143
75,137,143
75,137,154
75,141,168
75,142,149
75,145,160
75,158,176
75,73,78
75,76,77
75,76,79
75,77,81
75,79,83
75,84,86
75,84,95
75,86,89
75,87,91
75,88,101
75,88,103
75,90,100
75,91,96
75,91,98
75,92,102
75,93,94
75,96,144
76,101,105
76,103,111
76,105,114
76,106,118
76,109,124
76,126,142
76,132,191
76,137,171
76,149,179
76,150,166
76,152,159
76,79,82
76,80,81
76,82,86
76,86,127
76,91,94
76,92,104
76,94,97
76,95,109
76,95,98
76,99,104
77,101,109
77,103,112
77,104,112
77,105,116
77,106,127
77,109,118
77,110,123
77,111,123
77,119,135
77,129,142
77,151,153
77,151,166
77,73,107
77,81,83
77,85,90
77,87,90
77,88,92
77,90,102
77,90,92
77,90,96
77,91,97
77,95,114
77,96,130
78,100,101
78,104,122
78,109,119
78,111,147
78,112,117
78,113,129
78,120,137
78,121,129
78,125,138
78,145,159
78,178,199
78,79,82
78,84,87
78,87,90
78,89,92
78,93,101
78,95,106
79,101,103
79,101,107
79,102,105
79,102,107
79,103,115
79,105,113
79,106,116
79,111,116
79,116,124
79,122,132
79,125,135
79,129,145
79,151,180
79,77,83
79,77,84
79,79,84
79,80,82
79,89,93
79,90,96
79,90,99
79,92,124
79,96,116
79,97,105
8,75,113
8,96,125
80,103,105
80,104,109
80,105,117
80,106,118
80,109,116
80,110,120
80,111,122
80,114,129
80,121,132
80,131,136
80,131,156
80,138,167
80,139,152
80,141,171
80,145,152
80,172,239
80,82,83
80,87,103
80,90,93
80,91,104
80,92,96
80,92,97
80,94,103
80,94,98
81,101,103
81,109,111
81,109,116
81,112,124
81,124,137
81,144,151
81,151,158
81,188,206
81,79,83
81,85,86
81,91,93
81,92,103
81,93,97
81,94,106
81,96,97
81,97,109
81,97,111
82,102,141
82,108,112
82,110,120
82,111,125
82,112,118
82,114,125
82,131,150
82,161,211
82,69,86
82,80,117
82,81,98
82,83,87
82,84,87
82,86,88
82,91,97
82,93,96
82,94,104
82,96,106
82,97,108
82,97,109
82,98,99
82,99,103
83,104,109
83,108,116
83,109,117
83,116,148
83,119,149
83,119,155
83,125,130
83,130,143
83,140,154
83,149,157
83,151,177
83,153,157
83,157,161
83,90,94
83,91,95
83,96,100
83,98,99
84,100,101
84,105,114
84,106,107
84,107,108
84,107,111
84,110,117
84,113,119
84,113,122
84,114,116
84,116,126
84,118,131
84,120,132
84,120,137
84,122,138
84,126,136
84,127,153
84,138,179
84,139,146
84,140,195
84,156,171
84,164,221
84,91,99
84,93,97
84,94,97
84,97,102
84,97,99
85,100,114
85,102,133
85,103,116
85,108,112
85,111,113
85,115,125
85,120,134
85,122,129
85,123,160
85,127,137
85,143,174
85,146,178
85,149,157
85,151,165
85,82,101
85,89,93
85,94,101
85,94,97
85,98,102
85,98,109
86,101,108
86,101,113
86,102,115
86,107,118
86,109,156
86,110,119
86,114,126
86,128,141
86,139,146
86,81,87
86,91,92
86,95,120
86,97,98
86,98,106
87,103,104
87,104,139
87,108,113
87,109,111
87,116,129
87,117,126
87,122,134
87,129,145
87,133,144
87,136,154
87,141,154
87,148,151
87,152,177
87,193,214
87,88,90
87,89,135
87,92,93
87,92,95
87,97,99
87,98,103
88,103,117
88,105,109
88,112,114
88,118,123
88,118,129
88,119,134
88,139,159
88,150,159
88,154,156
88,158,165
88,78,93
88,82,107
88,89,90
88,98,100
88,99,102
88,99,109
89,100,105
89,101,106
89,105,116
89,113,115
89,113,122
89,116,121
89,119,123
89,120,129
89,125,138
89,128,135
89,128,164
89,139,144
89,142,165
89,161,167
89,161,177
89,86,91
89,95,107
89,97,118
9,10,11
9,118,141
9,128,133
9,130,179
9,16,36
9,19,21
